area,rot-agree,rot-categorization,rot-moral-foundations,rot-judgment,action,action-moral-judgment,action-legal,label,action_ukr
rocstories,4.0,morality-ethics,care-harm,It's good,being selfless and do what is right,0.0,legal,1,"бути безкорисливим і робити те, що правильно."
confessions,4.0,morality-ethics,care-harm|fairness-cheating,it's understandable,being sick of abusive families.,-1.0,legal,0,будучи хворим на зловживання сім'ями.
confessions,4.0,social-norms|advice,care-harm|loyalty-betrayal,it's okay,being single,0.0,legal,1,бути самотнім.
rocstories,4.0,social-norms,care-harm,It's understandable,being so excited about something that you wake your parents up.,0.0,legal,1,"бути настільки схвильованим про щось, що ви прокидаєте своїх батьків."
amitheasshole,4.0,social-norms,care-harm,expected,being sociable as a host.,0.0,legal,1,бути товариським як господар.
rocstories,4.0,advice,care-harm|loyalty-betrayal,It's good,being soothed by your partner.,1.0,legal,2,бути заспокоєним своїм партнером.
confessions,4.0,description,care-harm,It's understandable,being stressed when you can't figure out what's going on with your health.,0.0,legal,1,"підкреслюється, коли ви не можете зрозуміти, що відбувається з вашим здоров'ям."
amitheasshole,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,should,being supportive of family.,1.0,legal,2,підтримка сім'ї.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|sanctity-degradation,It is expected,being supportive of somebody else's attempts to not drink.,0.0,legal,1,підтримуючи спроби когось іншого не пити.
confessions,4.0,morality-ethics,care-harm,It is kind,being supportive of someone that wants to better themselves.,1.0,legal,2,"підтримуючи того, хто хоче покращити себе."
amitheasshole,4.0,morality-ethics|social-norms,care-harm,it's good,being supportive of your child's dreams.,1.0,legal,2,підтримуючи мрії вашої дитини.
amitheasshole,4.0,morality-ethics,care-harm|fairness-cheating,good,being supportive of your partner going to rehab.,1.0,legal,2,"підтримуючи свого партнера, який збирається в реабілітацію."
amitheasshole,4.0,morality-ethics|advice,care-harm|loyalty-betrayal,you should,being supportive of your partner when they are going through a tough time.,2.0,legal,2,"підтримуючи свого партнера, коли він переживає важкий час."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,It's good,being supportive of your partner when they've lost a loved one.,1.0,legal,2,"підтримуючи свого партнера, коли вони втратили кохану людину."
amitheasshole,4.0,social-norms,care-harm,should,being supportive of your partner.,0.0,legal,1,підтримуючи свого партнера.
amitheasshole,4.0,morality-ethics,care-harm,You should,being supportive of your pregnant significant other.,2.0,legal,2,підтримуючи вашу вагітну другу половинку.
amitheasshole,4.0,morality-ethics,care-harm,it's expected,being supportive of your significant other's sibling.,1.0,legal,2,підтримуючи брата чи сестру вашого значущого іншого.
confessions,4.0,morality-ethics,care-harm,should,being supportive of your sister when she's pregnant.,0.0,legal,1,"підтримувати свою сестру, коли вона вагітна."
confessions,4.0,morality-ethics,care-harm|loyalty-betrayal,expected,being supportive of your spouse,0.0,legal,1,підтримка вашого чоловіка/дружини.
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,You should,being supportive of your spouse when they are away for work.,0.0,legal,1,"підтримка вашого чоловіка, коли вони відсутні на роботі."
dearabby,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,you should,being supportive when your friend is ill.,0.0,legal,1,"бути підтримкою, коли ваш друг хворий."
dearabby,4.0,social-norms|advice,care-harm,It's important,being supportive when your spouse comes back from combat.,2.0,legal,2,"бути підтримкою, коли ваш чоловік повертається з бойових дій."
confessions,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,You should,being supportive when your wife is pregnant,0.0,legal,1,"бути підтримкою, коли ваша дружина вагітна."
rocstories,4.0,social-norms|description,care-harm|loyalty-betrayal,You should,being thankful for friends that do nice things for your birthday.,1.0,legal,2,"бути вдячним друзям, які роблять приємні справи на день народження."
rocstories,4.0,morality-ethics,care-harm,it's good,being thankful to live in a happy home.,1.0,legal,2,"бути вдячним за те, що живу в щасливому домі."
confessions,4.0,advice,care-harm,You should,being thankful when your partner bakes for you.,0.0,legal,1,"бути вдячним, коли ваш партнер пече для вас."
confessions,4.0,morality-ethics,care-harm|authority-subversion,it's good,being the best kid you can be.,1.0,legal,2,"бути найкращою дитиною, якою ти можеш бути."
confessions,4.0,advice,care-harm,It's good,being the one working in a relationship so you can support your partner.,1.0,legal,2,"бути тим, хто працює у відносинах, щоб ви могли підтримати свого партнера."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,It is expected,being there for a family member that is dying.,2.0,legal,2,"перебування там заради члена сім'ї, який помирає."
amitheasshole,4.0,morality-ethics,care-harm,It is nice,being there for someone to support them.,1.0,legal,2,"бути там, щоб хтось підтримав їх."
confessions,4.0,morality-ethics,care-harm,It is good,being there for someone who is at risk of self harm.,2.0,legal,2,"бути там для когось, хто ризикує заподіяти собі шкоду."
rocstories,4.0,morality-ethics|social-norms,care-harm,It's kind,being there for someone who is having a hard time,1.0,legal,2,"бути там для людини, якій важко."
confessions,4.0,advice,care-harm,it's good,being there for someone who is suffering emotionally.,2.0,legal,2,"бути там для когось, хто страждає емоційно."
